1	 2.109936e-01	 8.150358e-01
2	 1.500000e-01	 9.167000e-01
3	 2.274290e-01	 7.876414e-01
4	 2.438643e-01	 7.602470e-01
5	 2.602996e-01	 7.328526e-01
6	 3.096056e-01	 6.506693e-01
7	 3.260410e-01	 6.232749e-01
8	 3.424763e-01	 5.958805e-01
9	 3.589117e-01	 5.684860e-01
10	 1.581934e-01	 9.030433e-01
11	 1.681703e-01	 8.864137e-01
12	 2.931703e-01	 6.780637e-01
13	 2.767350e-01	 7.054581e-01
14	 3.753470e-01	 5.410916e-01
15	 3.896457e-01	 5.172585e-01
16	 4.000000e-01	 5.000000e-01
17	 1.761750e-01	 8.730715e-01
18	 1.986671e-01	 8.355816e-01
19	 1.806500e-01	 8.656125e-01
20	 1.793999e-01	 8.676962e-01
21	 1.783195e-01	 8.694971e-01
22	 1.920312e-01	 8.466424e-01
23	 1.863406e-01	 8.561274e-01
24	 1.943618e-01	 8.427578e-01
25	 1.932814e-01	 8.445586e-01
