1	 1	 -1
2	 1	 1
1	 2	 -1
34	 2	 1
1	 3	 -1
986	 3	 1
1	 4	 -1
920	 4	 1
2	 5	 -1
35	 5	 1
2	 6	 -1
922	 6	 1
2	 7	 -1
3	 7	 1
3	 8	 -1
924	 8	 1
3	 9	 -1
36	 9	 1
3	 10	 -1
4	 10	 1
4	 11	 -1
5	 11	 1
4	 12	 -1
37	 12	 1
4	 13	 -1
926	 13	 1
5	 14	 -1
928	 14	 1
5	 15	 -1
6	 15	 1
5	 16	 -1
38	 16	 1
6	 17	 -1
39	 17	 1
6	 18	 -1
7	 18	 1
6	 19	 -1
930	 19	 1
7	 20	 -1
8	 20	 1
7	 21	 -1
40	 21	 1
7	 22	 -1
932	 22	 1
8	 23	 -1
934	 23	 1
8	 24	 -1
9	 24	 1
8	 25	 -1
41	 25	 1
9	 26	 -1
10	 26	 1
9	 27	 -1
936	 27	 1
9	 28	 -1
42	 28	 1
10	 29	 -1
11	 29	 1
10	 30	 -1
938	 30	 1
10	 31	 -1
43	 31	 1
11	 32	 -1
44	 32	 1
11	 33	 -1
12	 33	 1
11	 34	 -1
940	 34	 1
12	 35	 -1
942	 35	 1
12	 36	 -1
45	 36	 1
12	 37	 -1
13	 37	 1
13	 38	 -1
46	 38	 1
13	 39	 -1
14	 39	 1
13	 40	 -1
944	 40	 1
14	 41	 -1
946	 41	 1
14	 42	 -1
15	 42	 1
14	 43	 -1
47	 43	 1
15	 44	 -1
48	 44	 1
15	 45	 -1
16	 45	 1
15	 46	 -1
948	 46	 1
16	 47	 -1
17	 47	 1
16	 48	 -1
49	 48	 1
16	 49	 -1
950	 49	 1
17	 50	 -1
18	 50	 1
17	 51	 -1
50	 51	 1
17	 52	 -1
952	 52	 1
18	 53	 -1
19	 53	 1
18	 54	 -1
51	 54	 1
18	 55	 -1
954	 55	 1
19	 56	 -1
52	 56	 1
19	 57	 -1
20	 57	 1
19	 58	 -1
956	 58	 1
20	 59	 -1
53	 59	 1
20	 60	 -1
21	 60	 1
20	 61	 -1
958	 61	 1
21	 62	 -1
54	 62	 1
21	 63	 -1
22	 63	 1
21	 64	 -1
960	 64	 1
22	 65	 -1
55	 65	 1
22	 66	 -1
23	 66	 1
22	 67	 -1
962	 67	 1
23	 68	 -1
56	 68	 1
23	 69	 -1
24	 69	 1
23	 70	 -1
964	 70	 1
24	 71	 -1
57	 71	 1
24	 72	 -1
966	 72	 1
24	 73	 -1
25	 73	 1
25	 74	 -1
26	 74	 1
25	 75	 -1
968	 75	 1
25	 76	 -1
58	 76	 1
26	 77	 -1
59	 77	 1
26	 78	 -1
970	 78	 1
26	 79	 -1
27	 79	 1
27	 80	 -1
972	 80	 1
27	 81	 -1
60	 81	 1
27	 82	 -1
28	 82	 1
28	 83	 -1
974	 83	 1
28	 84	 -1
61	 84	 1
28	 85	 -1
29	 85	 1
29	 86	 -1
976	 86	 1
29	 87	 -1
30	 87	 1
29	 88	 -1
62	 88	 1
30	 89	 -1
978	 89	 1
30	 90	 -1
31	 90	 1
30	 91	 -1
63	 91	 1
31	 92	 -1
64	 92	 1
31	 93	 -1
32	 93	 1
31	 94	 -1
980	 94	 1
32	 95	 -1
982	 95	 1
32	 96	 -1
33	 96	 1
32	 97	 -1
65	 97	 1
33	 98	 -1
66	 98	 1
33	 99	 -1
987	 99	 1
33	 100	 -1
984	 100	 1
34	 101	 -1
988	 101	 1
34	 102	 -1
35	 102	 1
34	 103	 -1
67	 103	 1
35	 104	 -1
68	 104	 1
35	 105	 -1
36	 105	 1
36	 106	 -1
69	 106	 1
36	 107	 -1
37	 107	 1
37	 108	 -1
38	 108	 1
37	 109	 -1
70	 109	 1
38	 110	 -1
39	 110	 1
38	 111	 -1
71	 111	 1
39	 112	 -1
72	 112	 1
39	 113	 -1
40	 113	 1
40	 114	 -1
1094	 114	 1
40	 115	 -1
1092	 115	 1
40	 116	 -1
72	 116	 1
40	 117	 -1
41	 117	 1
40	 118	 -1
1096	 118	 1
41	 119	 -1
42	 119	 1
41	 120	 -1
1096	 120	 1
41	 121	 -1
1097	 121	 1
